id,spare_info_id,brand_id,model_id,generation_id,modification_id,cached_brand,cached_model,cached_generation,cached_modification,created_at,updated_at,cached_spare_info,notes,notes_invisible
17798,1025376,69,8843,820,,VOLKSWAGEN,Transporter,TRANSPORTER/MULTIVAN T5,,2014-10-12 05:47:40.010659,2014-10-12 05:47:40.010659,VWBT5 (FEBEST),,
17800,1025378,69,8843,820,,VOLKSWAGEN,Transporter,TRANSPORTER/MULTIVAN T5,,2014-10-12 05:47:40.077462,2014-10-12 05:47:40.077462,VWCBT5DS (FEBEST),,
17803,1025381,69,8843,820,,VOLKSWAGEN,Transporter,TRANSPORTER/MULTIVAN T5,,2014-10-12 05:47:40.145686,2014-10-12 05:47:40.145686,7H0412303A (VOLKSWAGEN),,
17804,1025382,69,8843,820,,VOLKSWAGEN,Transporter,TRANSPORTER/MULTIVAN T5,,2014-10-12 05:47:40.23574,2014-10-12 05:47:40.23574,VWSB003 (FEBEST),,
17808,1025386,69,8843,820,,VOLKSWAGEN,Transporter,TRANSPORTER/MULTIVAN T5,,2014-10-12 05:47:40.363772,2014-10-12 05:47:40.363772,VWSBT5R (FEBEST),,
17810,1025388,69,8843,820,,VOLKSWAGEN,Transporter,TRANSPORTER/MULTIVAN T5,,2014-10-12 05:47:41.35736,2014-10-12 05:47:41.35736,VWSHBT5 (FEBEST),,
17812,1025390,69,8843,820,,VOLKSWAGEN,Transporter,TRANSPORTER/MULTIVAN T5,,2014-10-12 05:47:41.444789,2014-10-12 05:47:41.444789,VWSST5 (FEBEST),,
17814,1025392,70,156,821,,VOLVO,S40,S40 I,,2014-10-12 05:47:41.579969,2014-10-12 05:47:41.579969,2710S40A43 (FEBEST),,
17815,1025393,70,156,821,,VOLVO,S40,S40 I,,2014-10-12 05:47:41.587708,2014-10-12 05:47:41.587708,8251529 (VOLVO),,
17816,1025394,70,156,822,,VOLVO,S40,S40 II,,2014-10-12 05:47:41.646123,2014-10-12 05:47:41.646123,2710S40II (FEBEST),,
17818,1025396,70,156,821,,VOLVO,S40,S40 I,,2014-10-12 05:47:41.703385,2014-10-12 05:47:41.703385,2710V40A43 (FEBEST),,
17822,1025400,70,156,822,,VOLVO,S40,S40 II,,2014-10-12 05:47:41.838607,2014-10-12 05:47:41.838607,2711XC90SHA (FEBEST),,
17823,1025401,70,156,822,,VOLVO,S40,S40 II,,2014-10-12 05:47:41.853185,2014-10-12 05:47:41.853185,30713272 (VOLVO),,
17824,1025402,70,156,822,,VOLVO,S40,S40 II,,2014-10-12 05:47:42.586615,2014-10-12 05:47:42.586615,2716C30 (FEBEST),,
17826,1025404,70,156,822,,VOLVO,S40,S40 II,,2014-10-12 05:47:42.6539,2014-10-12 05:47:42.6539,FSBFOCF (FEBEST),,
17830,1025408,70,10022,823,,VOLVO,S60,S60 I,,2014-10-12 05:47:42.778628,2014-10-12 05:47:42.778628,2710V70A48 (FEBEST),,
17831,1025409,70,10022,823,,VOLVO,S60,S60 I,,2014-10-12 05:47:42.788193,2014-10-12 05:47:42.788193,36000518 (VOLVO),,
17832,1025410,70,10022,823,,VOLVO,S60,S60 I,,2014-10-12 05:47:42.847137,2014-10-12 05:47:42.847137,2715S40T (FEBEST),,
17836,1025414,70,10022,823,,VOLVO,S60,S60 I,,2014-10-12 05:47:42.997207,2014-10-12 05:47:42.997207,2720S60 (FEBEST),,
17837,1025415,70,10022,823,,VOLVO,S60,S60 I,,2014-10-12 05:47:43.005464,2014-10-12 05:47:43.005464,274548 (VOLVO),,
17838,1025416,70,10022,823,,VOLVO,S60,S60 I,,2014-10-12 05:47:43.065346,2014-10-12 05:47:43.065346,VLAB001 (FEBEST),,
17839,1025417,70,10022,823,,VOLVO,S60,S60 I,,2014-10-12 05:47:43.080744,2014-10-12 05:47:43.080744,9492181 (VOLVO),,
17840,1025418,70,10022,823,,VOLVO,S60,S60 I,,2014-10-12 05:47:43.138074,2014-10-12 05:47:43.138074,VLAB003 (FEBEST),,
17841,1025419,70,10022,823,,VOLVO,S60,S60 I,,2014-10-12 05:47:43.145978,2014-10-12 05:47:43.145978,9157576 (VOLVO),,
17842,1025420,70,10022,823,,VOLVO,S60,S60 I,,2014-10-12 05:47:43.188437,2014-10-12 05:47:43.188437,VLAB008 (FEBEST),,
17843,1025421,70,10022,823,,VOLVO,S60,S60 I,,2014-10-12 05:47:43.196924,2014-10-12 05:47:43.196924,9465975 (VOLVO),,
17844,1025422,70,10022,823,,VOLVO,S60,S60 I,,2014-10-12 05:47:43.255282,2014-10-12 05:47:43.255282,VLAB010 (FEBEST),,
17845,1025423,70,10022,823,,VOLVO,S60,S60 I,,2014-10-12 05:47:43.287041,2014-10-12 05:47:43.287041,8630604 (VOLVO),,
17846,1025424,70,10022,823,,VOLVO,S60,S60 I,,2014-10-12 05:47:43.346281,2014-10-12 05:47:43.346281,VLAB011 (FEBEST),,
17847,1025425,70,10022,823,,VOLVO,S60,S60 I,,2014-10-12 05:47:43.355163,2014-10-12 05:47:43.355163,9465971 (VOLVO),,
17848,1025426,70,10022,823,,VOLVO,S60,S60 I,,2014-10-12 05:47:43.404395,2014-10-12 05:47:43.404395,VLDSS80 (FEBEST),,
17850,1025428,70,157,824,,VOLVO,S80,S80,,2014-10-12 05:47:43.488322,2014-10-12 05:47:43.488322,2711S80RH (FEBEST),,
17852,1025430,70,157,824,,VOLVO,S80,S80,,2014-10-12 05:47:43.55395,2014-10-12 05:47:43.55395,2715S80RH (FEBEST),,
17854,1025432,70,157,825,,VOLVO,S80,S80 II,,2014-10-12 05:47:43.630906,2014-10-12 05:47:43.630906,2720XC60F (FEBEST),,
17855,1025433,70,157,825,,VOLVO,S80,S80 II,,2014-10-12 05:47:43.638532,2014-10-12 05:47:43.638532,31317666 (VOLVO),,
17856,1025434,70,157,825,,VOLVO,S80,S80 II,,2014-10-12 05:47:43.687835,2014-10-12 05:47:43.687835,2782S80MF (FEBEST),,
17858,1025436,70,157,825,,VOLVO,S80,S80 II,,2014-10-12 05:47:43.738555,2014-10-12 05:47:43.738555,2910FLIIF (FEBEST),,
17860,1025438,70,157,825,,VOLVO,S80,S80 II,,2014-10-12 05:47:43.805665,2014-10-12 05:47:43.805665,VLSBS60F (FEBEST),,
17863,1025441,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:43.889415,2014-10-12 05:47:43.889415,8603886 (VOLVO),,
17864,1025442,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:45.206024,2014-10-12 05:47:45.206024,2710XC90A48 (FEBEST),,
17865,1025443,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:45.221957,2014-10-12 05:47:45.221957,36000337 (VOLVO),,
17866,1025444,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:45.346631,2014-10-12 05:47:45.346631,2715PXC (FEBEST),,
17867,1025445,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:45.380466,2014-10-12 05:47:45.380466,8603884 (VOLVO),,
17868,1025446,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:45.430952,2014-10-12 05:47:45.430952,2715PXC90F (FEBEST),,
17870,1025448,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:45.480497,2014-10-12 05:47:45.480497,2715XC90 (FEBEST),,
17872,1025450,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:45.530718,2014-10-12 05:47:45.530718,2720XC90 (FEBEST),,
17874,1025452,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:45.580351,2014-10-12 05:47:45.580351,2725XC90 (FEBEST),,
17876,1025454,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:45.638685,2014-10-12 05:47:45.638685,2782XC90R (FEBEST),,
17879,1025457,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:45.880073,2014-10-12 05:47:45.880073,9169204 (VOLVO),,
17880,1025458,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:45.938749,2014-10-12 05:47:45.938749,VLAB005 (FEBEST),,
17881,1025459,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:45.94702,2014-10-12 05:47:45.94702,9173761 (VOLVO),,
17883,1025461,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:46.005601,2014-10-12 05:47:46.005601,9127363 (VOLVO),,
17884,1025462,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:46.047224,2014-10-12 05:47:46.047224,VLAB007 (FEBEST),,
17885,1025463,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:46.063715,2014-10-12 05:47:46.063715,9157579 (VOLVO),,
17886,1025464,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:46.14763,2014-10-12 05:47:46.14763,VLAB009 (FEBEST),,
17888,1025466,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:46.205542,2014-10-12 05:47:46.205542,VLAB013 (FEBEST),,
17890,1025468,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:46.255682,2014-10-12 05:47:46.255682,VLAB014 (FEBEST),,
17892,1025470,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:46.339408,2014-10-12 05:47:46.339408,VLAB015 (FEBEST),,
17893,1025471,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:46.347092,2014-10-12 05:47:46.347092,8672221 (VOLVO),,
17896,1025474,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:46.448042,2014-10-12 05:47:46.448042,VLABXC90S (FEBEST),,
17898,1025476,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:46.497522,2014-10-12 05:47:46.497522,VLAHS60 (FEBEST),,
17900,1025478,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:46.547485,2014-10-12 05:47:46.547485,VLAHXC90 (FEBEST),,
17902,1025480,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:46.607352,2014-10-12 05:47:46.607352,VLDSXC90 (FEBEST),,
17903,1025481,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:46.623041,2014-10-12 05:47:46.623041,36000215 (VOLVO),,
17904,1025482,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:46.672609,2014-10-12 05:47:46.672609,VLSBXC90F (FEBEST),,
17905,1025483,70,10037,826,,VOLVO,XC90,XC90,,2014-10-12 05:47:46.689454,2014-10-12 05:47:46.689454,30635778 (VOLVO),,
17906,974206,51,10480,17814,,HONDA,Accord,Accord (9th generation) (2012),,2014-12-12 06:40:13.920894,2014-12-12 06:40:13.920894,6004412 (ASHIKA),,
17908,1026843,58,9404,15829,,TOYOTA,Camry,XV50,,2014-12-19 17:57:13.782789,2014-12-19 17:57:13.782789,NPLPO8807 (NORPLAST),,
17909,1026844,58,9404,15829,,TOYOTA,Camry,XV50,,2014-12-19 17:59:04.49195,2014-12-19 17:59:04.49195,NPLP8807 (NORPLAST),,
17910,1026845,58,9404,15829,,TOYOTA,Camry,XV50,,2014-12-19 18:03:42.556897,2014-12-19 18:03:42.556897,NPLP88071 (NORPLAST),,
17915,1008848,58,9404,829,,TOYOTA,Camry,XV40 рестайлинг,,2014-12-20 18:03:19.892204,2014-12-20 18:03:19.892204,EGR1053 (EGR),,
17916,1008756,58,9404,829,,TOYOTA,Camry,XV40 рестайлинг,,2014-12-20 18:05:37.547458,2014-12-20 18:05:37.547458,SG1055DS (EGR),,
17917,1007646,58,9404,829,,TOYOTA,Camry,XV40 рестайлинг,,2014-12-20 18:06:44.089314,2014-12-20 18:06:44.089314,92492049B (EGR),,
17918,1025500,58,9404,832,8,TOYOTA,Camry,XV30 - V поколение,3.5 АТ (249 л.с.) - 2GRFE,2014-12-20 19:46:01.200988,2014-12-20 19:46:01.200988,0092S40270 (BOSCH),,
17921,972276,8,10270,17423,,NISSAN,X-Trail,X-Trail II (T31) (2007),,2015-01-04 02:12:22.426699,2015-01-04 02:12:22.426699,546133UB0A (NISSAN),,
17922,972276,8,10270,834,,NISSAN,X-Trail,X-Trail III (T32) (2014),,2015-01-04 02:16:19.707668,2015-01-04 02:16:19.707668,546133UB0A (NISSAN),,
17923,948731,8,10241,526,,NISSAN,Primera,PRIMERA P12,,2015-01-04 02:28:24.034411,2015-01-04 02:28:24.034411,1121095F0A (NISSAN),,
17926,948731,8,10176,474,,NISSAN,Almera,ALMERA N16 (UKP),,2015-01-04 03:01:10.627676,2015-01-04 03:01:10.627676,1121095F0A (NISSAN),,
17930,948731,8,10176,477,,NISSAN,Almera,ALMERA B10RS (CLASSIC),,2015-01-04 03:04:08.974605,2015-01-04 03:04:08.974605,1121095F0A (NISSAN),,
17932,948731,8,10241,835,,NISSAN,Primera,PRIMERA WAGON W12,,2015-01-04 03:05:26.630932,2015-01-04 03:05:26.630932,1121095F0A (NISSAN),,
17934,963132,8,10220,17294,,NISSAN,Maxima,Maxima VI (A34) (2004),,2015-01-04 03:26:13.820123,2015-01-04 03:26:13.820123,441208J127 (NISSAN),,
17935,963132,8,10252,536,,NISSAN,Serena,SERENA C25,,2015-01-04 03:26:56.752987,2015-01-04 03:26:56.752987,441208J127 (NISSAN),,
17936,963132,8,10260,547,,NISSAN,Teana,TEANA J31,,2015-01-04 03:27:22.803699,2015-01-04 03:27:22.803699,441208J127 (NISSAN),,
17937,963132,8,133,557,,NISSAN,X,X-TRAIL T30,,2015-01-04 03:28:10.175657,2015-01-04 03:28:10.175657,441208J127 (NISSAN),,
17939,975556,8,10220,17294,,NISSAN,Maxima,Maxima VI (A34) (2004),,2015-01-04 03:30:59.985536,2015-01-04 03:30:59.985536,140328J10A (NISSAN),,
17940,975556,8,10226,506,,NISSAN,Murano,MURANO Z50,,2015-01-04 03:31:37.583345,2015-01-04 03:31:37.583345,140328J10A (NISSAN),,
17941,975556,8,10237,521,,NISSAN,Presage,PRESAGE U31,,2015-01-04 03:32:08.408619,2015-01-04 03:32:08.408619,140328J10A (NISSAN),,
17943,975556,8,10260,17406,,NISSAN,Teana,Teana (J31) (2003),,2015-01-04 03:33:07.783318,2015-01-04 03:33:07.783318,140328J10A (NISSAN),,
17944,956375,8,10226,506,,NISSAN,Murano,MURANO Z50,,2015-01-04 03:37:03.808705,2015-01-04 03:37:03.808705,D8520CB025 (NISSAN),,
17946,933538,8,10193,17228,,NISSAN,Cube,Cube III (Z12) (2009),,2015-01-04 03:45:55.67483,2015-01-06 00:31:44.195415,22401JD01B (NISSAN),,
